time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
88.49995742,0.01688898,0.01194086,0.00000437,267198.00000000,0.02418321,0.000000,0.000000
88.59980422,0.01690431,0.01158312,0.00000405,268235.00000000,0.02289714,0.000000,0.000000
88.69964414,0.01693647,0.01147074,0.00000413,269284.00000000,0.02954287,0.000000,0.000000
88.79948208,0.01695543,0.01181662,0.00000383,270335.00000000,0.02440700,0.000000,0.000000
88.89931512,0.01697798,0.01262229,0.00000434,271479.00000000,0.02586142,0.000000,0.000000
88.99998064,0.01699601,0.01239450,0.00000391,272842.00000000,0.02411909,0.000000,0.000000
89.09982372,0.01701446,0.01263574,0.00000412,274408.00000000,0.02432109,0.000000,0.000000
89.19966802,0.01703301,0.01262714,0.00000416,276082.00000000,0.02439897,0.000000,0.000000
89.29951826,0.01704606,0.01174633,0.00000372,277874.00000000,0.02223900,0.000000,0.000000
89.39935534,0.01706392,0.01338657,0.00000377,279609.00000000,0.02418891,0.000000,0.000000
89.49997966,0.01708173,0.01365360,0.00000333,281463.00000000,0.02420836,0.000000,0.000000
89.59982364,0.01715222,0.03441777,0.00000342,283106.00000000,0.04541656,0.000000,0.000000
89.69966254,0.01718199,0.01176705,0.00000477,285898.00000000,0.02914970,0.000000,0.000000
89.79951350,0.01719653,0.01050194,0.00000450,288916.00000000,0.02305439,0.000000,0.000000
89.89934528,0.01721130,0.01079055,0.00000382,291752.00000000,0.02318025,0.000000,0.000000
89.99998132,0.01722723,0.01110573,0.00000410,294659.00000000,0.02367835,0.000000,0.000000
90.09981704,0.01724283,0.01123043,0.00000407,297575.00000000,0.02357630,0.000000,0.000000
90.19965058,0.01726100,0.01151408,0.00000402,300529.00000000,0.02465510,0.000000,0.000000
90.29950702,0.01728161,0.01197257,0.00000419,303499.00000000,0.02569060,0.000000,0.000000
90.39934694,0.01730366,0.01265845,0.00000423,306589.00000000,0.02632206,0.000000,0.000000
90.49997900,0.01732422,0.01294612,0.00000434,309781.00000000,0.02575548,0.000000,0.000000
90.59981548,0.01735628,0.01417212,0.00000478,312961.00000000,0.03053429,0.000000,0.000000
90.69964946,0.01738357,0.01435436,0.00000454,316443.00000000,0.02862678,0.000000,0.000000
90.79948896,0.01741231,0.01395457,0.00000477,319878.00000000,0.02928055,0.000000,0.000000
90.89932376,0.01744087,0.01437554,0.00000469,323411.00000000,0.02926320,0.000000,0.000000
90.99995902,0.01746997,0.01478523,0.00000481,326872.00000000,0.02954994,0.000000,0.000000
91.09979958,0.01751214,0.01824594,0.00000517,330285.00000000,0.03505346,0.000000,0.000000
91.19964614,0.01755380,0.01755817,0.00000596,333752.00000000,0.03492370,0.000000,0.000000
91.29948584,0.01758960,0.01574043,0.00000523,336970.00000000,0.03255574,0.000000,0.000000
91.39932730,0.01763202,0.01530789,0.00000584,340062.00000000,0.03540820,0.000000,0.000000
91.49995554,0.01768477,0.01688756,0.00000663,342923.00000000,0.03983748,0.000000,0.000000
91.59977532,0.01773317,0.01672827,0.00000621,345877.00000000,0.03810988,0.000000,0.000000
91.69961784,0.01792834,0.07840680,0.00000642,348601.00000000,0.10028967,0.000000,0.000000
91.79946144,0.01795799,0.01446000,0.00000427,320915.00000000,0.03049955,0.000000,0.000000
91.89931234,0.01799828,0.02022679,0.00000376,313004.00000000,0.03508038,0.000000,0.000000
91.99996558,0.01802073,0.01232585,0.00000395,315154.00000000,0.02756327,0.000000,0.000000
92.09980152,0.01803713,0.01157979,0.00000346,314692.00000000,0.02502206,0.000000,0.000000
92.19964480,0.01805506,0.01263151,0.00000335,316527.00000000,0.02571263,0.000000,0.000000
92.29948062,0.01807505,0.01275990,0.00000373,318182.00000000,0.02662942,0.000000,0.000000
92.39933026,0.01809154,0.01173524,0.00000366,319696.00000000,0.02516767,0.000000,0.000000
92.49996110,0.01812383,0.01952771,0.00000344,321058.00000000,0.03200733,0.000000,0.000000
92.59982312,0.01813852,0.01134830,0.00000357,322462.00000000,0.02446906,0.000000,0.000000
92.69966982,0.01814974,0.01135096,0.00000323,321468.00000000,0.02299745,0.000000,0.000000
92.79951530,0.01815731,0.01019922,0.00000313,322886.00000000,0.02143744,0.000000,0.000000
92.89935484,0.01816458,0.01020785,0.00000313,324275.00000000,0.02132014,0.000000,0.000000
92.99998544,0.01816978,0.00998075,0.00000300,325557.00000000,0.02042852,0.000000,0.000000
93.09982382,0.01817537,0.01042294,0.00000320,326794.00000000,0.02061638,0.000000,0.000000
93.19967524,0.01818335,0.01037458,0.00000355,328087.00000000,0.02167029,0.000000,0.000000
93.29951242,0.01819857,0.01092411,0.00000405,329330.00000000,0.02486421,0.000000,0.000000
93.39934712,0.01820571,0.01097139,0.00000321,330596.00000000,0.02133923,0.000000,0.000000
93.49999710,0.01821401,0.01088504,0.00000330,331839.00000000,0.02186748,0.000000,0.000000
93.59983286,0.01822212,0.01138040,0.00000336,333494.00000000,0.02179777,0.000000,0.000000
93.69967958,0.01823680,0.01171145,0.00000397,334543.00000000,0.02472466,0.000000,0.000000
93.79951582,0.01824178,0.01094335,0.00000279,335611.00000000,0.02044730,0.000000,0.000000
93.89934400,0.01824730,0.01124859,0.00000294,336664.00000000,0.02069989,0.000000,0.000000
93.99997656,0.01827774,0.01403203,0.00000421,337683.00000000,0.03182468,0.000000,0.000000
94.09980794,0.01829710,0.01258468,0.00000440,338619.00000000,0.02692905,0.000000,0.000000
94.19964316,0.01836637,0.03677336,0.00000348,339417.00000000,0.04933066,0.000000,0.000000
94.29947846,0.01837841,0.01008250,0.00000421,340870.00000000,0.02377432,0.000000,0.000000
94.39931594,0.01839807,0.01256728,0.00000481,342454.00000000,0.02722424,0.000000,0.000000
94.49994520,0.01841882,0.01212123,0.00000480,343888.00000000,0.02775442,0.000000,0.000000
94.59978696,0.01843854,0.01216082,0.00000460,345265.00000000,0.02733245,0.000000,0.000000
94.69962772,0.01845748,0.01198873,0.00000438,347002.00000000,0.02701753,0.000000,0.000000
94.79945354,0.01847800,0.01311862,0.00000471,348541.00000000,0.02777715,0.000000,0.000000
94.89929882,0.01849803,0.01308339,0.00000411,335641.00000000,0.02759131,0.000000,0.000000
94.99994882,0.01851265,0.01243541,0.00000379,337156.00000000,0.02516393,0.000000,0.000000
95.09978966,0.01853426,0.01528735,0.00000395,338354.00000000,0.02838869,0.000000,0.000000
95.19963710,0.01854569,0.01117672,0.00000398,339373.00000000,0.02376667,0.000000,0.000000
95.29947698,0.01855614,0.01194222,0.00000367,340496.00000000,0.02334526,0.000000,0.000000
95.39931244,0.01856692,0.01247851,0.00000352,341666.00000000,0.02351151,0.000000,0.000000
95.49994738,0.01857907,0.01163071,0.00000363,342922.00000000,0.02416839,0.000000,0.000000
95.59979096,0.01859041,0.01070868,0.00000401,343952.00000000,0.02382023,0.000000,0.000000
95.69962822,0.01859750,0.01104703,0.00000350,344928.00000000,0.02187176,0.000000,0.000000
95.79945420,0.01861018,0.01304910,0.00000364,345880.00000000,0.02448240,0.000000,0.000000
95.89929308,0.01862403,0.01297210,0.00000358,346850.00000000,0.02505061,0.000000,0.000000
95.99994420,0.01864238,0.01327635,0.00000406,347646.00000000,0.02717354,0.000000,0.000000
96.09977932,0.01865314,0.01122246,0.00000415,348461.00000000,0.02366862,0.000000,0.000000
96.19961426,0.01866406,0.01112167,0.00000429,349456.00000000,0.02376469,0.000000,0.000000
96.29944752,0.01867509,0.01111642,0.00000432,350251.00000000,0.02383775,0.000000,0.000000
96.39967878,0.01869006,0.01142595,0.00000405,351094.00000000,0.02570801,0.000000,0.000000
96.49952926,0.01870215,0.01192089,0.00000360,351957.00000000,0.02438320,0.000000,0.000000
96.59938304,0.01870986,0.01015810,0.00000336,352514.00000000,0.02234468,0.000000,0.000000
96.69962952,0.01871402,0.01007710,0.00000317,353192.00000000,0.02067401,0.000000,0.000000
96.79947586,0.01873755,0.01410727,0.00000455,353920.00000000,0.02986860,0.000000,0.000000
96.89932528,0.01875098,0.01064012,0.00000445,354733.00000000,0.02511669,0.000000,0.000000
96.99995886,0.01876279,0.01166371,0.00000351,355633.00000000,0.02437414,0.000000,0.000000
97.09980360,0.01877330,0.01141736,0.00000323,356657.00000000,0.02377482,0.000000,0.000000
97.19964040,0.01878664,0.01146205,0.00000362,357826.00000000,0.02514896,0.000000,0.000000
97.29948588,0.01879669,0.01126989,0.00000333,358802.00000000,0.02360157,0.000000,0.000000
97.39932260,0.01880749,0.01091294,0.00000346,359879.00000000,0.02397934,0.000000,0.000000
97.49996068,0.01882437,0.01209433,0.00000375,361116.00000000,0.02692721,0.000000,0.000000
97.59980872,0.01883805,0.01201861,0.00000360,362269.00000000,0.02541945,0.000000,0.000000
97.69965202,0.01884967,0.01166153,0.00000331,363413.00000000,0.02445063,0.000000,0.000000
97.79949134,0.01885574,0.01126112,0.00000310,364605.00000000,0.02178519,0.000000,0.000000
97.89932280,0.01886098,0.01099295,0.00000301,365525.00000000,0.02139917,0.000000,0.000000
97.99997438,0.01886702,0.01159609,0.00000299,366601.00000000,0.02179484,0.000000,0.000000
98.09983678,0.01887781,0.01247331,0.00000327,367635.00000000,0.02412476,0.000000,0.000000
98.19966514,0.01888308,0.01170871,0.00000314,368890.00000000,0.02145043,0.000000,0.000000
98.29949074,0.01889110,0.01136974,0.00000332,370016.00000000,0.02280124,0.000000,0.000000
98.39933498,0.01890441,0.01244487,0.00000355,371573.00000000,0.02541394,0.000000,0.000000
98.49996324,0.01890892,0.01101610,0.00000308,372883.00000000,0.02111856,0.000000,0.000000
98.59980654,0.01891468,0.01277852,0.00000283,374311.00000000,0.02174418,0.000000,0.000000
98.69965264,0.01892183,0.01337693,0.00000289,375747.00000000,0.02243990,0.000000,0.000000
98.79948732,0.01892762,0.01309608,0.00000271,377458.00000000,0.02178009,0.000000,0.000000
98.89932194,0.01893356,0.01180916,0.00000312,377765.00000000,0.02186896,0.000000,0.000000
98.99995352,0.01893821,0.01294180,0.00000282,379383.00000000,0.02124126,0.000000,0.000000
99.09980262,0.01894718,0.01152315,0.00000281,380810.00000000,0.02339665,0.000000,0.000000
99.19964006,0.01895273,0.01069216,0.00000306,382109.00000000,0.02171070,0.000000,0.000000
99.29948828,0.01895839,0.01221493,0.00000309,383800.00000000,0.02177591,0.000000,0.000000
99.39932468,0.01898492,0.01778903,0.00000321,384912.00000000,0.03222519,0.000000,0.000000
99.49996320,0.01898209,0.00844423,0.00000327,386854.00000000,0.01756777,0.000000,0.000000
99.59979648,0.01899327,0.01425114,0.00000326,388750.00000000,0.02459282,0.000000,0.000000
99.69964234,0.01900427,0.01283155,0.00000406,382731.00000000,0.02452812,0.000000,0.000000
99.79948382,0.01900887,0.01106285,0.00000367,384089.00000000,0.02131786,0.000000,0.000000
99.89931948,0.01900884,0.00839528,0.00000337,385286.00000000,0.01899818,0.000000,0.000000
99.99996612,0.01900703,0.00906875,0.00000316,386381.00000000,0.01809014,0.000000,0.000000
100.09980496,0.01900645,0.00899913,0.00000321,387332.00000000,0.01871238,0.000000,0.000000
100.19966518,0.01900844,0.00823324,0.00000361,388324.00000000,0.02001792,0.000000,0.000000
100.29952010,0.01900905,0.00921740,0.00000337,389211.00000000,0.01931945,0.000000,0.000000
100.39935530,0.01901370,0.01158841,0.00000318,389926.00000000,0.02138162,0.000000,0.000000
100.49960238,0.01901561,0.01019312,0.00000314,390722.00000000,0.01998876,0.000000,0.000000
100.59944274,0.01901841,0.00926980,0.00000353,391050.00000000,0.02044996,0.000000,0.000000
100.69929552,0.01902177,0.01007263,0.00000362,391823.00000000,0.02074010,0.000000,0.000000
100.79992104,0.01902530,0.01078123,0.00000328,392189.00000000,0.02083840,0.000000,0.000000
100.89976154,0.01902286,0.00901245,0.00000300,392272.00000000,0.01776886,0.000000,0.000000
100.99959772,0.01902777,0.00969583,0.00000374,393017.00000000,0.02155760,0.000000,0.000000
101.09943292,0.01903171,0.00909441,0.00000367,393557.00000000,0.02106149,0.000000,0.000000
101.19929530,0.01903156,0.00898793,0.00000338,394295.00000000,0.01895383,0.000000,0.000000
101.29993554,0.01903407,0.01009936,0.00000331,395042.00000000,0.02033538,0.000000,0.000000
101.39978794,0.01903846,0.00880628,0.00000344,395773.00000000,0.02131531,0.000000,0.000000
101.49963418,0.01904089,0.00890516,0.00000361,396502.00000000,0.02030362,0.000000,0.000000
101.59946736,0.01904449,0.00963993,0.00000362,397391.00000000,0.02092379,0.000000,0.000000
101.69931834,0.01905115,0.01056197,0.00000385,398142.00000000,0.02252623,0.000000,0.000000
101.79993922,0.01905921,0.00998729,0.00000417,398760.00000000,0.02327532,0.000000,0.000000
101.89977000,0.01906414,0.00992047,0.00000409,399363.00000000,0.02164688,0.000000,0.000000
101.99960414,0.01906767,0.00959988,0.00000410,399917.00000000,0.02092155,0.000000,0.000000
102.09944032,0.01907483,0.01263938,0.00000349,400305.00000000,0.02283931,0.000000,0.000000
102.19967112,0.01908836,0.01407567,0.00000368,400757.00000000,0.02621854,0.000000,0.000000
102.29950060,0.01909516,0.01021895,0.00000361,400239.00000000,0.02268940,0.000000,0.000000
102.39933224,0.01909705,0.01062431,0.00000325,398343.00000000,0.02009359,0.000000,0.000000
102.49996222,0.01909689,0.00804346,0.00000364,398015.00000000,0.01901439,0.000000,0.000000
102.59981246,0.01909642,0.00851782,0.00000321,398384.00000000,0.01884592,0.000000,0.000000
102.69964162,0.01910737,0.00888720,0.00000461,399219.00000000,0.02492974,0.000000,0.000000
102.79949218,0.01911077,0.00867690,0.00000376,400094.00000000,0.02092530,0.000000,0.000000
102.89934442,0.01911297,0.00983988,0.00000325,400976.00000000,0.02028771,0.000000,0.000000
102.99997238,0.01911757,0.01046496,0.00000334,401821.00000000,0.02157913,0.000000,0.000000
103.09981534,0.01912221,0.01252438,0.00000281,402814.00000000,0.02160951,0.000000,0.000000
103.19964904,0.01913018,0.01097850,0.00000324,403916.00000000,0.02340986,0.000000,0.000000
103.29948880,0.01913427,0.01181591,0.00000305,405115.00000000,0.02133434,0.000000,0.000000
103.39934818,0.01914514,0.01154532,0.00000361,406517.00000000,0.02500522,0.000000,0.000000
103.49999012,0.01915546,0.01422953,0.00000333,407285.00000000,0.02472610,0.000000,0.000000
103.59982924,0.01916290,0.00931086,0.00000402,408936.00000000,0.02318818,0.000000,0.000000
103.69968988,0.01917009,0.01018203,0.00000337,409728.00000000,0.02306730,0.000000,0.000000
103.79953224,0.01917793,0.01085966,0.00000360,411003.00000000,0.02343594,0.000000,0.000000
103.89936796,0.01919204,0.01439258,0.00000336,411986.00000000,0.02686544,0.000000,0.000000
103.99961382,0.01919725,0.00895778,0.00000399,412804.00000000,0.02203945,0.000000,0.000000
104.09943436,0.01920280,0.00878706,0.00000395,413591.00000000,0.02223188,0.000000,0.000000
104.19966676,0.01920840,0.00871768,0.00000399,414306.00000000,0.02226973,0.000000,0.000000
104.29950110,0.01921913,0.01486112,0.00000337,414971.00000000,0.02510387,0.000000,0.000000
104.39934870,0.01923849,0.01327507,0.00000383,415452.00000000,0.02986517,0.000000,0.000000
104.49999008,0.01924295,0.01039776,0.00000350,416246.00000000,0.02169585,0.000000,0.000000
104.59982096,0.01924894,0.00952181,0.00000369,416711.00000000,0.02254867,0.000000,0.000000
104.69967056,0.01925329,0.00901153,0.00000360,417392.00000000,0.02165647,0.000000,0.000000
104.79951078,0.01925449,0.00969475,0.00000329,418097.00000000,0.01991670,0.000000,0.000000
104.89932924,0.01925507,0.00901655,0.00000324,418893.00000000,0.01957542,0.000000,0.000000
104.99998126,0.01926984,0.01752489,0.00000317,419658.00000000,0.02747049,0.000000,0.000000
105.09982274,0.01927021,0.00822959,0.00000339,420268.00000000,0.01947122,0.000000,0.000000
105.19965962,0.01927261,0.00827275,0.00000385,421208.00000000,0.02060974,0.000000,0.000000
105.29949150,0.01927011,0.00807729,0.00000314,419018.00000000,0.01787561,0.000000,0.000000
105.39932738,0.01927147,0.00816202,0.00000346,419926.00000000,0.02003455,0.000000,0.000000
105.49997456,0.01927052,0.00882978,0.00000314,420596.00000000,0.01873574,0.000000,0.000000
105.59982424,0.01927879,0.01155546,0.00000362,421245.00000000,0.02391962,0.000000,0.000000
105.69965694,0.01928615,0.01147773,0.00000388,421855.00000000,0.02342519,0.000000,0.000000
105.79949484,0.01928898,0.00875380,0.00000335,422566.00000000,0.02088002,0.000000,0.000000
105.89933278,0.01928903,0.00826454,0.00000316,423230.00000000,0.01931540,0.000000,0.000000
105.99996920,0.01928747,0.00814752,0.00000312,423902.00000000,0.01840543,0.000000,0.000000
106.09979704,0.01928496,0.00789640,0.00000340,424507.00000000,0.01786488,0.000000,0.000000
106.19965290,0.01928147,0.00704772,0.00000322,424961.00000000,0.01730147,0.000000,0.000000
106.29949938,0.01928270,0.00772494,0.00000365,425545.00000000,0.01998138,0.000000,0.000000
106.39933056,0.01927843,0.00758743,0.00000313,425932.00000000,0.01685080,0.000000,0.000000
106.49996058,0.01927449,0.00820032,0.00000300,426349.00000000,0.01702751,0.000000,0.000000
106.59979122,0.01927610,0.00881762,0.00000352,426778.00000000,0.02019591,0.000000,0.000000
106.69964530,0.01928003,0.01120656,0.00000321,427082.00000000,0.02152894,0.000000,0.000000
106.79948330,0.01928251,0.00878857,0.00000362,426941.00000000,0.02070199,0.000000,0.000000
106.89932330,0.01928771,0.00811240,0.00000335,427427.00000000,0.02227553,0.000000,0.000000
106.99996624,0.01928778,0.00779540,0.00000356,427582.00000000,0.01932403,0.000000,0.000000
107.09980658,0.01928922,0.00786966,0.00000367,428099.00000000,0.02012354,0.000000,0.000000
107.19964246,0.01928955,0.00763525,0.00000332,428693.00000000,0.01947806,0.000000,0.000000
107.29946618,0.01928691,0.00872371,0.00000315,429155.00000000,0.01776159,0.000000,0.000000
107.39929466,0.01928492,0.00786674,0.00000353,429704.00000000,0.01813170,0.000000,0.000000
107.49991996,0.01928374,0.00800426,0.00000360,430314.00000000,0.01860110,0.000000,0.000000
107.59977006,0.01928217,0.00840551,0.00000319,430678.00000000,0.01836933,0.000000,0.000000
107.69961574,0.01928043,0.00787755,0.00000366,431202.00000000,0.01826608,0.000000,0.000000
107.79947054,0.01927917,0.00820640,0.00000365,431808.00000000,0.01854730,0.000000,0.000000
107.89930532,0.01928090,0.00830766,0.00000349,432419.00000000,0.02028924,0.000000,0.000000
107.99995172,0.01928408,0.00928961,0.00000384,433099.00000000,0.02114244,0.000000,0.000000
108.09979836,0.01928451,0.00986305,0.00000339,433820.00000000,0.01953880,0.000000,0.000000
108.19963952,0.01928830,0.01010816,0.00000360,434544.00000000,0.02150993,0.000000,0.000000
108.29949540,0.01929052,0.01059167,0.00000381,435323.00000000,0.02059841,0.000000,0.000000
108.39931930,0.01928778,0.00805908,0.00000357,435903.00000000,0.01767520,0.000000,0.000000
108.49996118,0.01929026,0.01142390,0.00000336,436662.00000000,0.02075214,0.000000,0.000000
108.59979740,0.01929812,0.01021868,0.00000476,437328.00000000,0.02394623,0.000000,0.000000
108.69964446,0.01929938,0.01029627,0.00000360,437971.00000000,0.02004349,0.000000,0.000000
108.79947790,0.01929729,0.00884374,0.00000319,437929.00000000,0.01805848,0.000000,0.000000
108.89933750,0.01929969,0.00817007,0.00000381,438500.00000000,0.02072525,0.000000,0.000000
108.99997804,0.01929915,0.00845777,0.00000357,439191.00000000,0.01897673,0.000000,0.000000
109.09984172,0.01929911,0.00860936,0.00000332,439943.00000000,0.01927777,0.000000,0.000000
109.19968218,0.01929771,0.00853496,0.00000345,440687.00000000,0.01846034,0.000000,0.000000
109.29950516,0.01929768,0.00958609,0.00000351,441298.00000000,0.01927935,0.000000,0.000000
109.39933562,0.01929651,0.00840992,0.00000346,442087.00000000,0.01859578,0.000000,0.000000
109.49995956,0.01929653,0.00943589,0.00000340,442877.00000000,0.01930568,0.000000,0.000000
109.59980810,0.01929601,0.00884862,0.00000360,443727.00000000,0.01898389,0.000000,0.000000
109.69965128,0.01929318,0.00893086,0.00000297,444231.00000000,0.01759259,0.000000,0.000000
109.79948298,0.01928929,0.00763658,0.00000349,444876.00000000,0.01694260,0.000000,0.000000
109.89932166,0.01928626,0.00723322,0.00000365,445409.00000000,0.01745401,0.000000,0.000000
109.99995754,0.01928576,0.00938079,0.00000375,445929.00000000,0.01898346,0.000000,0.000000
110.09979380,0.01928379,0.00867760,0.00000355,446409.00000000,0.01808932,0.000000,0.000000
110.19964248,0.01928212,0.00910457,0.00000335,446979.00000000,0.01827155,0.000000,0.000000
110.29947214,0.01928171,0.00850446,0.00000374,447448.00000000,0.01903312,0.000000,0.000000
110.39931890,0.01928052,0.00800512,0.00000356,447918.00000000,0.01855165,0.000000,0.000000
110.49996574,0.01928455,0.00965057,0.00000408,448434.00000000,0.02174841,0.000000,0.000000
110.59980838,0.01928532,0.00885949,0.00000385,448833.00000000,0.01975170,0.000000,0.000000
110.69966572,0.01928540,0.00722319,0.00000362,449314.00000000,0.01933383,0.000000,0.000000
110.79950990,0.01928526,0.00825493,0.00000332,449448.00000000,0.01919965,0.000000,0.000000
110.89935678,0.01929384,0.00962704,0.00000378,450075.00000000,0.02456330,0.000000,0.000000
110.99998628,0.01929867,0.00960705,0.00000374,450260.00000000,0.02227221,0.000000,0.000000
111.09984302,0.01929688,0.00852044,0.00000332,450779.00000000,0.01819300,0.000000,0.000000
111.19968556,0.01930055,0.01040373,0.00000360,451540.00000000,0.02156141,0.000000,0.000000
111.29951946,0.01930563,0.01191769,0.00000338,452487.00000000,0.02244848,0.000000,0.000000
111.39935322,0.01931356,0.01253932,0.00000331,453627.00000000,0.02421990,0.000000,0.000000
111.49999068,0.01932818,0.01494533,0.00000393,455315.00000000,0.02839100,0.000000,0.000000
111.59983162,0.01934870,0.01590800,0.00000368,457018.00000000,0.03209473,0.000000,0.000000
111.69966612,0.01936985,0.01513688,0.00000511,458563.00000000,0.03252142,0.000000,0.000000
111.79950094,0.01938076,0.01212135,0.00000373,460407.00000000,0.02618134,0.000000,0.000000
111.89934716,0.01939265,0.01211252,0.00000392,461970.00000000,0.02680974,0.000000,0.000000
111.99998840,0.01940335,0.01288399,0.00000400,463390.00000000,0.02609030,0.000000,0.000000
112.09983548,0.01941344,0.01336559,0.00000353,464746.00000000,0.02572879,0.000000,0.000000
112.19967232,0.01942862,0.01395479,0.00000372,465330.00000000,0.02895186,0.000000,0.000000
112.29952618,0.01943971,0.01232665,0.00000423,466480.00000000,0.02640210,0.000000,0.000000
112.39936294,0.01944848,0.01156383,0.00000381,467492.00000000,0.02496247,0.000000,0.000000
112.49960278,0.01945996,0.01272569,0.00000395,468822.00000000,0.02669333,0.000000,0.000000
112.59944120,0.01947119,0.01225108,0.00000427,469392.00000000,0.02655662,0.000000,0.000000
112.69928036,0.01948237,0.01235784,0.00000423,470525.00000000,0.02655242,0.000000,0.000000
112.79991784,0.01949564,0.01507106,0.00000419,471828.00000000,0.02789319,0.000000,0.000000
112.89976280,0.01951238,0.01477538,0.00000432,473073.00000000,0.03012856,0.000000,0.000000
112.99958956,0.01956630,0.03838779,0.00000418,474146.00000000,0.05380457,0.000000,0.000000
113.09943304,0.01958294,0.01363488,0.00000475,475211.00000000,0.03016355,0.000000,0.000000
113.19967506,0.01960187,0.01552999,0.00000480,476636.00000000,0.03166132,0.000000,0.000000
113.29953036,0.01962023,0.01439169,0.00000501,478156.00000000,0.03133055,0.000000,0.000000
113.39936284,0.01964498,0.01779420,0.00000476,460377.00000000,0.03546101,0.000000,0.000000
113.49960904,0.01965483,0.01345584,0.00000376,461796.00000000,0.02596295,0.000000,0.000000
113.59944922,0.01966537,0.01271896,0.00000421,462925.00000000,0.02641886,0.000000,0.000000
113.69930350,0.01967510,0.01286336,0.00000401,463981.00000000,0.02592478,0.000000,0.000000
113.79995290,0.01969003,0.01527147,0.00000416,464927.00000000,0.02928424,0.000000,0.000000
113.89977544,0.01970302,0.01445933,0.00000459,465970.00000000,0.02807087,0.000000,0.000000
113.99962340,0.01971137,0.01092596,0.00000453,466894.00000000,0.02510049,0.000000,0.000000
114.09946838,0.01971977,0.01103064,0.00000440,467896.00000000,0.02514199,0.000000,0.000000
114.19929976,0.01974693,0.01703852,0.00000519,468959.00000000,0.03732305,0.000000,0.000000
114.29993492,0.01976205,0.01495324,0.00000488,469800.00000000,0.02955536,0.000000,0.000000
114.39976998,0.01977001,0.01201415,0.00000408,470626.00000000,0.02494022,0.000000,0.000000
114.49961568,0.01977528,0.01188465,0.00000404,471450.00000000,0.02319946,0.000000,0.000000
114.59945744,0.01978040,0.01242077,0.00000369,472264.00000000,0.02311396,0.000000,0.000000
114.69930254,0.01978700,0.01219387,0.00000417,473086.00000000,0.02408779,0.000000,0.000000
114.79992750,0.01979090,0.01148073,0.00000370,473911.00000000,0.02233694,0.000000,0.000000
114.89975328,0.01979227,0.01010960,0.00000378,474511.00000000,0.02069041,0.000000,0.000000
114.99958516,0.01979329,0.01000469,0.00000368,475244.00000000,0.02045902,0.000000,0.000000
115.09942442,0.01979490,0.00986414,0.00000382,475833.00000000,0.02085129,0.000000,0.000000
115.19967068,0.01980059,0.01112997,0.00000350,476408.00000000,0.02354275,0.000000,0.000000
115.29951220,0.01980230,0.01125545,0.00000348,476904.00000000,0.02092492,0.000000,0.000000
115.39935978,0.01980524,0.01147618,0.00000353,477552.00000000,0.02174407,0.000000,0.000000
115.49999336,0.01981216,0.01078635,0.00000469,478055.00000000,0.02438035,0.000000,0.000000
115.59982402,0.01981842,0.01106864,0.00000380,478481.00000000,0.02395219,0.000000,0.000000
115.69966638,0.01982724,0.01151009,0.00000371,478979.00000000,0.02566844,0.000000,0.000000
115.79951816,0.01983433,0.01149985,0.00000379,479452.00000000,0.02453425,0.000000,0.000000
115.89936548,0.01983689,0.01126419,0.00000351,479937.00000000,0.02154028,0.000000,0.000000
115.99999444,0.01983990,0.01084796,0.00000350,480301.00000000,0.02183630,0.000000,0.000000
116.09982856,0.01984320,0.01101204,0.00000368,480792.00000000,0.02204246,0.000000,0.000000
116.19967492,0.01985298,0.01214672,0.00000419,481171.00000000,0.02637936,0.000000,0.000000
116.29951790,0.01986133,0.01077279,0.00000412,481517.00000000,0.02543546,0.000000,0.000000
116.39935334,0.01986683,0.01164107,0.00000344,481951.00000000,0.02355073,0.000000,0.000000
116.49997662,0.01987327,0.01090435,0.00000380,482401.00000000,0.02418376,0.000000,0.000000
116.59981184,0.01988209,0.01151648,0.00000413,482944.00000000,0.02580445,0.000000,0.000000
116.69964052,0.01988726,0.00973408,0.00000417,483309.00000000,0.02335976,0.000000,0.000000
116.79947846,0.01989532,0.01086928,0.00000434,483895.00000000,0.02532190,0.000000,0.000000
116.89932106,0.01990023,0.01021434,0.00000402,484380.00000000,0.02320985,0.000000,0.000000
116.99995544,0.01990527,0.00939647,0.00000407,484679.00000000,0.02330291,0.000000,0.000000
117.09980150,0.01990821,0.00945897,0.00000387,485157.00000000,0.02189687,0.000000,0.000000
117.19964516,0.01991246,0.01143796,0.00000351,485583.00000000,0.02279125,0.000000,0.000000
117.29946988,0.01992290,0.00899005,0.00000524,485893.00000000,0.02700255,0.000000,0.000000
117.39930428,0.01992451,0.00866485,0.00000409,486373.00000000,0.02101477,0.000000,0.000000
117.49994068,0.01992262,0.00748773,0.00000352,486810.00000000,0.01864041,0.000000,0.000000
117.59977158,0.01991716,0.00615378,0.00000371,487164.00000000,0.01619543,0.000000,0.000000
117.69961462,0.01991284,0.00597156,0.00000407,487710.00000000,0.01696639,0.000000,0.000000
117.79944560,0.01990636,0.00645800,0.00000354,488169.00000000,0.01548213,0.000000,0.000000
117.89928426,0.01990098,0.00677848,0.00000341,488682.00000000,0.01622277,0.000000,0.000000
117.99991964,0.01989485,0.00673491,0.00000325,489211.00000000,0.01569277,0.000000,0.000000
118.09976642,0.01989041,0.00785885,0.00000321,489748.00000000,0.01684375,0.000000,0.000000
